time,temperature_2m,relative_humidity_2m
2012-01-01,-0.8,85.0
2012-01-08,2.8857142857142857,86.0
2012-01-15,1.2714285714285716,74.85714285714286
2012-01-22,-0.5857142857142856,75.14285714285714
2012-01-29,-5.7,83.42857142857143
2012-02-05,-10.428571428571429,85.14285714285714
2012-02-12,-12.085714285714285,77.71428571428571
2012-02-19,-7.271428571428571,87.28571428571429
2012-02-26,-1.5999999999999999,91.14285714285714
2012-03-04,-2.3714285714285714,82.42857142857143
2012-03-11,-0.6285714285714287,78.0
2012-03-18,4.785714285714286,72.28571428571429
2012-03-25,11.557142857142859,69.28571428571429
2012-04-01,9.657142857142857,57.0
2012-04-08,12.728571428571428,67.85714285714286
2012-04-15,11.285714285714286,69.71428571428571
2012-04-22,14.0,70.28571428571429
2012-04-29,17.228571428571428,65.14285714285714
2012-05-06,21.400000000000002,56.142857142857146
2012-05-13,20.071428571428573,65.71428571428571
2012-05-20,15.728571428571428,75.85714285714286
2012-05-27,17.22857142857143,79.14285714285714
2012-06-03,17.642857142857142,80.0
2012-06-10,21.614285714285717,72.14285714285714
2012-06-17,23.47142857142857,66.28571428571429
2012-06-24,26.057142857142857,61.857142857142854
2012-07-01,23.25714285714286,66.14285714285714
2012-07-08,26.914285714285715,53.857142857142854
2012-07-15,28.457142857142856,55.857142857142854
2012-07-22,25.557142857142857,53.142857142857146
2012-07-29,28.714285714285715,45.285714285714285
2012-08-05,27.557142857142857,49.285714285714285
2012-08-12,25.885714285714283,57.285714285714285
2012-08-19,21.514285714285712,58.0
2012-08-26,28.585714285714285,46.42857142857143
2012-09-02,21.471428571428568,57.285714285714285
2012-09-09,21.285714285714285,54.142857142857146
2012-09-16,20.67142857142857,57.42857142857143
2012-09-23,17.685714285714287,67.85714285714286
2012-09-30,21.17142857142857,70.42857142857143
2012-10-07,20.114285714285717,70.71428571428571
2012-10-14,14.157142857142858,67.14285714285714
2012-10-21,15.671428571428573,73.28571428571429
2012-10-28,14.37142857142857,72.85714285714286
2012-11-04,10.514285714285714,84.85714285714286
2012-11-11,9.114285714285714,81.85714285714286
2012-11-18,5.771428571428571,85.28571428571429
2012-11-25,6.685714285714285,80.28571428571429
2012-12-02,7.0,91.85714285714286
2012-12-09,2.942857142857143,82.71428571428571
2012-12-16,-5.028571428571429,88.71428571428571
2012-12-23,-4.3,89.57142857142857
2012-12-30,-0.7857142857142857,85.42857142857143
2013-01-06,-1.4000000000000001,86.14285714285714
2013-01-13,-3.442857142857143,85.14285714285714
2013-01-20,1.1428571428571428,92.42857142857143
2013-01-27,1.8142857142857145,79.57142857142857
2013-02-03,1.4142857142857144,83.28571428571429
2013-02-10,3.414285714285714,84.42857142857143
2013-02-17,2.9,81.0
2013-02-24,3.7285714285714286,84.28571428571429
2013-03-03,4.3,80.57142857142857
2013-03-10,6.771428571428571,76.42857142857143
2013-03-17,6.457142857142857,73.85714285714286
2013-03-24,5.8,72.14285714285714
2013-03-31,3.057142857142857,80.42857142857143
2013-04-07,10.985714285714286,80.14285714285714
2013-04-14,10.971428571428572,75.0
2013-04-21,12.328571428571427,63.142857142857146
2013-04-28,17.628571428571426,63.57142857142857
2013-05-05,20.67142857142857,62.857142857142854
2013-05-12,19.52857142857143,52.285714285714285
2013-05-19,19.185714285714287,66.57142857142857
2013-05-26,20.342857142857145,66.28571428571429
2013-06-02,17.871428571428574,67.0
2013-06-09,18.599999999999998,76.28571428571429
2013-06-16,22.142857142857142,72.42857142857143
2013-06-23,25.5,64.0
2013-06-30,22.3,72.71428571428571
2013-07-07,21.885714285714283,68.57142857142857
2013-07-14,23.185714285714287,66.28571428571429
2013-07-21,22.571428571428573,60.57142857142857
2013-07-28,24.557142857142857,54.42857142857143
2013-08-04,25.585714285714285,60.285714285714285
2013-08-11,26.442857142857143,50.714285714285715
2013-08-18,25.67142857142857,49.142857142857146
2013-08-25,24.728571428571428,51.0
2013-09-01,20.614285714285717,74.0
2013-09-08,19.071428571428573,58.142857142857146
2013-09-15,20.114285714285717,65.14285714285714
2013-09-22,16.271428571428572,61.42857142857143
2013-09-29,16.114285714285714,66.0
2013-10-06,7.642857142857143,73.14285714285714
2013-10-13,12.87142857142857,81.71428571428571
2013-10-20,13.285714285714286,81.57142857142857
2013-10-27,12.914285714285713,84.57142857142857
2013-11-03,13.37142857142857,85.14285714285714
2013-11-10,12.771428571428572,82.14285714285714
2013-11-17,8.785714285714286,79.14285714285714
2013-11-24,9.285714285714286,88.85714285714286
2013-12-01,1.7285714285714284,83.42857142857143
2013-12-08,0.39999999999999997,71.85714285714286
2013-12-15,0.4571428571428572,79.42857142857143
2013-12-22,-1.0571428571428572,88.28571428571429
2013-12-29,1.7,92.0
2014-01-05,1.3142857142857143,90.14285714285714
2014-01-12,3.6857142857142855,91.28571428571429
2014-01-19,3.3285714285714287,86.42857142857143
2014-01-26,-0.7428571428571429,87.85714285714286
2014-02-02,-7.7,86.0
2014-02-09,-4.328571428571428,91.71428571428571
2014-02-16,2.457142857142857,89.28571428571429
2014-02-23,6.8,87.0
2014-03-02,3.8285714285714287,82.0
2014-03-09,6.057142857142857,88.14285714285714
2014-03-16,8.142857142857142,60.142857142857146
2014-03-23,12.557142857142859,66.14285714285714
2014-03-30,10.757142857142856,69.14285714285714
2014-04-06,11.271428571428572,70.57142857142857
2014-04-13,10.87142857142857,78.42857142857143
2014-04-20,11.214285714285714,79.0
2014-04-27,14.5,75.57142857142857
2014-05-04,14.528571428571428,80.57142857142857
2014-05-11,13.514285714285714,74.0
