time,temperature_2m,relative_humidity_2m
2012-01-01,10.4,95.0
2012-01-08,6.957142857142857,79.14285714285714
2012-01-15,5.942857142857143,85.85714285714286
2012-01-22,3.7857142857142856,86.28571428571429
2012-01-29,3.4142857142857146,87.85714285714286
2012-02-05,-4.985714285714286,66.85714285714286
2012-02-12,-4.742857142857143,72.14285714285714
2012-02-19,4.4714285714285715,88.14285714285714
2012-02-26,5.957142857142856,86.14285714285714
2012-03-04,7.271428571428571,92.14285714285714
2012-03-11,6.214285714285714,84.57142857142857
2012-03-18,7.171428571428571,87.14285714285714
2012-03-25,8.185714285714285,86.28571428571429
2012-04-01,7.757142857142857,80.14285714285714
2012-04-08,6.357142857142857,78.14285714285714
2012-04-15,7.357142857142857,82.42857142857143
2012-04-22,7.185714285714285,80.0
2012-04-29,10.285714285714286,82.14285714285714
2012-05-06,11.428571428571429,77.85714285714286
2012-05-13,11.814285714285715,79.71428571428571
2012-05-20,11.457142857142857,76.28571428571429
2012-05-27,18.928571428571427,74.14285714285714
2012-06-03,12.985714285714286,81.0
2012-06-10,13.185714285714285,75.42857142857143
2012-06-17,13.9,77.28571428571429
2012-06-24,15.299999999999999,80.42857142857143
2012-07-01,16.928571428571427,78.85714285714286
2012-07-08,18.728571428571428,78.28571428571429
2012-07-15,15.057142857142855,82.71428571428571
2012-07-22,15.228571428571428,81.28571428571429
2012-07-29,18.97142857142857,77.0
2012-08-05,17.271428571428572,81.14285714285714
2012-08-12,16.67142857142857,79.57142857142857
2012-08-19,21.32857142857143,75.85714285714286
2012-08-26,17.942857142857143,83.14285714285714
2012-09-02,16.242857142857144,78.0
2012-09-09,16.928571428571427,80.71428571428571
2012-09-16,15.028571428571428,77.42857142857143
2012-09-23,12.614285714285714,78.14285714285714
2012-09-30,13.1,81.42857142857143
2012-10-07,12.485714285714286,82.28571428571429
2012-10-14,9.728571428571428,83.14285714285714
2012-10-21,12.671428571428573,86.14285714285714
2012-10-28,9.62857142857143,82.85714285714286
2012-11-04,7.257142857142857,85.28571428571429
2012-11-11,8.842857142857143,84.71428571428571
2012-11-18,6.5,90.0
2012-11-25,7.6000000000000005,89.28571428571429
2012-12-02,4.828571428571428,88.14285714285714
2012-12-09,2.2857142857142856,85.71428571428571
2012-12-16,3.3714285714285714,84.85714285714286
2012-12-23,5.628571428571428,93.28571428571429
2012-12-30,7.685714285714285,86.71428571428571
2013-01-06,8.12857142857143,89.42857142857143
2013-01-13,3.6571428571428575,88.28571428571429
2013-01-20,-3.1714285714285713,78.71428571428571
2013-01-27,-2.1142857142857143,84.57142857142857
2013-02-03,6.185714285714285,82.71428571428571
2013-02-10,2.2714285714285714,82.57142857142857
2013-02-17,1.0285714285714285,82.85714285714286
2013-02-24,0.29999999999999993,76.0
2013-03-03,2.542857142857143,84.28571428571429
2013-03-10,5.671428571428572,78.28571428571429
2013-03-17,0.9000000000000001,72.28571428571429
2013-03-24,1.2428571428571427,69.14285714285714
2013-03-31,0.17142857142857143,67.14285714285714
2013-04-07,2.557142857142857,68.85714285714286
2013-04-14,7.614285714285714,81.0
2013-04-21,9.585714285714285,76.28571428571429
2013-04-28,9.057142857142857,80.57142857142857
2013-05-05,10.114285714285714,73.57142857142857
2013-05-12,12.72857142857143,76.14285714285714
2013-05-19,10.428571428571429,82.0
2013-05-26,9.314285714285715,82.42857142857143
2013-06-02,12.414285714285715,79.57142857142857
2013-06-09,13.6,75.85714285714286
2013-06-16,14.657142857142857,75.28571428571429
2013-06-23,17.17142857142857,82.28571428571429
2013-06-30,13.771428571428572,80.85714285714286
2013-07-07,17.17142857142857,80.28571428571429
2013-07-14,16.485714285714288,76.42857142857143
2013-07-21,19.642857142857142,76.71428571428571
2013-07-28,21.52857142857143,80.14285714285714
2013-08-04,20.25714285714286,78.14285714285714
2013-08-11,17.614285714285714,78.57142857142857
2013-08-18,17.185714285714287,77.85714285714286
2013-08-25,17.685714285714287,81.0
2013-09-01,17.428571428571427,75.57142857142857
2013-09-08,18.342857142857145,79.85714285714286
2013-09-15,14.457142857142857,83.71428571428571
2013-09-22,13.214285714285714,81.14285714285714
2013-09-29,13.757142857142856,79.57142857142857
2013-10-06,12.885714285714286,74.85714285714286
2013-10-13,11.042857142857143,87.85714285714286
2013-10-20,11.5,88.71428571428571
2013-10-27,14.685714285714285,83.28571428571429
2013-11-03,10.842857142857143,82.28571428571429
2013-11-10,8.7,84.0
2013-11-17,7.614285714285714,87.28571428571429
2013-11-24,4.971428571428571,84.57142857142857
2013-12-01,6.885714285714286,84.28571428571429
2013-12-08,5.171428571428572,83.0
2013-12-15,4.728571428571429,89.85714285714286
2013-12-22,7.257142857142857,83.71428571428571
2013-12-29,6.614285714285714,86.42857142857143
2014-01-05,6.885714285714286,84.85714285714286
2014-01-12,7.585714285714286,84.85714285714286
2014-01-19,6.014285714285714,89.28571428571429
2014-01-26,3.942857142857143,89.42857142857143
2014-02-02,3.2857142857142856,81.71428571428571
2014-02-09,5.985714285714286,81.28571428571429
2014-02-16,5.685714285714285,81.28571428571429
2014-02-23,6.771428571428571,85.0
2014-03-02,6.114285714285714,83.85714285714286
2014-03-09,6.771428571428571,81.28571428571429
2014-03-16,7.942857142857142,83.71428571428571
2014-03-23,8.528571428571428,79.0
2014-03-30,8.085714285714285,75.0
2014-04-06,12.414285714285715,83.28571428571429
2014-04-13,10.342857142857143,82.0
2014-04-20,9.557142857142859,70.14285714285714
2014-04-27,13.37142857142857,82.0
2014-05-04,11.12857142857143,80.57142857142857
2014-05-11,11.942857142857141,79.71428571428571
2014-05-18,11.642857142857142,77.57142857142857
2014-05-25,16.87142857142857,74.0
2014-06-01,13.557142857142859,82.42857142857143
2014-06-08,15.685714285714285,79.0
2014-06-15,17.114285714285714,78.14285714285714
2014-06-22,14.771428571428572,77.42857142857143
2014-06-29,15.542857142857143,77.0
2014-07-06,17.157142857142855,74.57142857142857
2014-07-13,18.214285714285715,83.42857142857143
2014-07-20,20.942857142857143,77.0
2014-07-27,20.714285714285715,78.28571428571429
2014-08-03,19.714285714285715,79.71428571428571
2014-08-10,18.657142857142855,79.85714285714286
2014-08-17,16.114285714285714,77.57142857142857
2014-08-24,13.471428571428572,79.57142857142857
2014-08-31,15.557142857142859,81.28571428571429
2014-09-07,17.285714285714285,82.42857142857143
2014-09-14,15.757142857142856,80.0
2014-09-21,17.728571428571428,84.28571428571429
2014-09-28,15.014285714285714,79.28571428571429
2014-10-05,15.714285714285714,86.57142857142857
2014-10-12,13.62857142857143,81.42857142857143
2014-10-19,14.671428571428573,86.57142857142857
2014-10-26,12.514285714285714,81.57142857142857
2014-11-02,12.814285714285715,88.28571428571429
2014-11-09,9.4,86.0
2014-11-16,9.214285714285714,90.85714285714286
2014-11-23,7.757142857142857,90.14285714285714
2014-11-30,5.042857142857143,88.85714285714286
2014-12-07,2.2,84.42857142857143
2014-12-14,5.357142857142857,80.0
2014-12-21,7.585714285714286,84.57142857142857
2014-12-28,5.528571428571429,82.71428571428571
2015-01-04,5.1571428571428575,80.71428571428571
2015-01-11,6.042857142857143,82.71428571428571
2015-01-18,5.771428571428571,84.0
2015-01-25,1.2142857142857142,87.71428571428571
2015-02-01,3.542857142857143,85.0
2015-02-08,1.5285714285714285,82.85714285714286
2015-02-15,4.728571428571429,86.57142857142857
2015-02-22,3.371428571428571,88.0
2015-03-01,5.257142857142857,82.85714285714286
2015-03-08,5.8,78.42857142857143
2015-03-15,5.485714285714286,80.71428571428571
2015-03-22,6.314285714285715,83.28571428571429
2015-03-29,6.028571428571429,86.0
2015-04-05,6.057142857142857,72.42857142857143
2015-04-12,8.714285714285714,82.85714285714286
2015-04-19,8.885714285714286,77.0
2015-04-26,9.528571428571428,82.42857142857143
2015-05-03,8.571428571428571,73.14285714285714
2015-05-10,12.842857142857143,76.14285714285714
2015-05-17,11.742857142857144,74.42857142857143
2015-05-24,11.271428571428572,77.42857142857143
2015-05-31,11.585714285714285,77.0
2015-06-07,14.814285714285713,70.85714285714286
2015-06-14,15.157142857142857,70.14285714285714
2015-06-21,13.514285714285714,73.85714285714286
2015-06-28,15.6,78.42857142857143
2015-07-05,21.414285714285715,73.0
2015-07-12,17.185714285714287,72.57142857142857
2015-07-19,17.742857142857144,80.14285714285714
2015-07-26,17.45714285714286,75.85714285714286
2015-08-02,15.442857142857141,73.85714285714286
2015-08-09,18.914285714285715,74.28571428571429
2015-08-16,19.2,82.14285714285714
2015-08-23,18.242857142857144,74.28571428571429
2015-08-30,17.45714285714286,81.0
2015-09-06,14.87142857142857,81.0
2015-09-13,14.742857142857144,79.57142857142857
2015-09-20,14.085714285714285,84.42857142857143
2015-09-27,13.171428571428573,84.28571428571429
2015-10-04,11.842857142857143,82.85714285714286
2015-10-11,12.528571428571428,84.57142857142857
2015-10-18,7.571428571428571,85.42857142857143
2015-10-25,11.0,85.28571428571429
2015-11-01,10.671428571428573,89.71428571428571
2015-11-08,11.971428571428572,90.14285714285714
2015-11-15,12.62857142857143,82.85714285714286
2015-11-22,9.528571428571428,79.71428571428571
2015-11-29,6.371428571428571,83.14285714285714
2015-12-06,9.385714285714286,79.71428571428571
2015-12-13,8.185714285714285,84.42857142857143
2015-12-20,10.357142857142858,88.0
2015-12-27,10.928571428571429,81.42857142857143
2016-01-03,7.428571428571429,85.71428571428571
2016-01-10,5.114285714285714,89.28571428571429
2016-01-17,3.3857142857142857,85.28571428571429
2016-01-24,1.9142857142857144,88.85714285714286
2016-01-31,8.314285714285715,81.28571428571429
2016-02-07,7.728571428571429,79.28571428571429
2016-02-14,4.357142857142857,84.14285714285714
2016-02-21,3.6571428571428575,83.57142857142857
2016-02-28,3.3285714285714287,80.85714285714286
2016-03-06,2.8714285714285714,86.0
2016-03-13,3.9,78.0
2016-03-20,5.014285714285714,81.85714285714286
2016-03-27,7.514285714285714,84.28571428571429
2016-04-03,8.585714285714285,79.14285714285714
2016-04-10,8.957142857142857,80.85714285714286
2016-04-17,9.571428571428571,80.71428571428571
2016-04-24,7.628571428571428,73.57142857142857
2016-05-01,6.514285714285714,74.57142857142857
2016-05-08,13.328571428571431,67.0
2016-05-15,15.4,62.57142857142857
2016-05-22,13.12857142857143,80.85714285714286
2016-05-29,13.757142857142856,83.42857142857143
2016-06-05,17.47142857142857,84.28571428571429
2016-06-12,15.571428571428571,78.71428571428571
2016-06-19,15.042857142857143,81.71428571428571
2016-06-26,17.4,87.0
2016-07-03,15.614285714285714,81.71428571428571
2016-07-10,16.942857142857143,79.28571428571429
2016-07-17,16.814285714285713,79.28571428571429
2016-07-24,20.885714285714283,79.14285714285714
2016-07-31,18.2,81.71428571428571
2016-08-07,17.62857142857143,82.0
2016-08-14,16.285714285714285,78.57142857142857
2016-08-21,17.45714285714286,75.71428571428571
2016-08-28,21.514285714285712,77.0
2016-09-04,17.842857142857145,81.14285714285714
2016-09-11,19.24285714285714,78.85714285714286
2016-09-18,20.82857142857143,74.42857142857143
2016-09-25,16.271428571428572,73.28571428571429
2016-10-02,15.185714285714285,78.85714285714286
2016-10-09,11.485714285714286,77.0
2016-10-16,10.085714285714285,80.85714285714286
2016-10-23,9.585714285714285,86.42857142857143
2016-10-30,10.428571428571429,88.71428571428571
2016-11-06,8.671428571428573,84.42857142857143
2016-11-13,3.442857142857143,89.85714285714286
2016-11-20,7.885714285714286,86.71428571428571
2016-11-27,7.014285714285714,84.28571428571429
2016-12-04,3.2857142857142856,85.57142857142857
2016-12-11,5.7,87.85714285714286
2016-12-18,6.914285714285714,93.28571428571429
2016-12-25,6.1000000000000005,88.71428571428571
2017-01-01,4.014285714285714,90.28571428571429
2017-01-08,2.0714285714285716,83.28571428571429
2017-01-15,4.042857142857143,83.28571428571429
2017-01-22,-1.7714285714285716,87.42857142857143
2017-01-29,1.157142857142857,86.57142857142857
2017-02-05,5.742857142857143,88.57142857142857
2017-02-12,0.2571428571428571,86.14285714285714
2017-02-19,4.985714285714286,86.0
2017-02-26,7.6000000000000005,83.71428571428571
2017-03-05,6.442857142857142,83.14285714285714
2017-03-12,6.257142857142857,84.42857142857143
2017-03-19,8.485714285714286,84.42857142857143
2017-03-26,7.6000000000000005,76.28571428571429
2017-04-02,11.242857142857144,79.0
2017-04-09,9.085714285714285,82.0
2017-04-16,8.928571428571429,77.57142857142857
2017-04-23,6.957142857142857,70.42857142857143
2017-04-30,7.728571428571429,70.28571428571429
2017-05-07,10.614285714285714,79.28571428571429
2017-05-14,11.728571428571428,77.0
2017-05-21,15.4,75.0
2017-05-28,17.271428571428572,73.71428571428571
2017-06-04,17.17142857142857,74.28571428571429
2017-06-11,16.057142857142857,73.14285714285714
2017-06-18,17.257142857142856,74.71428571428571
2017-06-25,19.571428571428573,75.42857142857143
2017-07-02,16.45714285714286,80.57142857142857
2017-07-09,18.142857142857142,77.0
2017-07-16,16.557142857142857,79.71428571428571
2017-07-23,18.585714285714285,76.85714285714286
2017-07-30,17.3,80.14285714285714
2017-08-06,17.414285714285715,76.0
2017-08-13,16.32857142857143,81.0
2017-08-20,16.97142857142857,79.85714285714286
2017-08-27,17.771428571428572,77.85714285714286
2017-09-03,16.085714285714285,81.14285714285714
2017-09-10,15.471428571428572,82.42857142857143
2017-09-17,12.842857142857143,82.57142857142857
2017-09-24,12.814285714285715,84.71428571428571
2017-10-01,14.357142857142858,88.42857142857143
2017-10-08,13.457142857142857,75.42857142857143
2017-10-15,14.557142857142859,85.28571428571429
2017-10-22,14.414285714285715,81.85714285714286
2017-10-29,13.214285714285714,80.71428571428571
2017-11-05,10.0,82.14285714285714
2017-11-12,6.457142857142856,86.42857142857143
2017-11-19,8.185714285714285,81.57142857142857
2017-11-26,8.371428571428572,81.57142857142857
2017-12-03,3.3000000000000003,91.0
2017-12-10,5.214285714285714,84.0
2017-12-17,2.314285714285714,90.28571428571429
2017-12-24,7.485714285714286,93.71428571428571
2017-12-31,6.328571428571428,83.28571428571429
2018-01-07,5.771428571428571,84.0
2018-01-14,3.6571428571428575,91.71428571428571
2018-01-21,3.8428571428571425,83.71428571428571
2018-01-28,7.257142857142857,89.71428571428571
2018-02-04,4.4714285714285715,84.71428571428571
2018-02-11,0.6571428571428571,81.0
2018-02-18,2.5142857142857147,80.14285714285714
2018-02-25,0.10000000000000002,75.28571428571429
2018-03-04,-2.771428571428572,59.714285714285715
2018-03-11,6.671428571428572,87.85714285714286
2018-03-18,3.985714285714286,75.14285714285714
2018-03-25,4.3428571428571425,78.14285714285714
2018-04-01,5.857142857142857,85.57142857142857
2018-04-08,9.642857142857142,79.28571428571429
2018-04-15,11.971428571428572,85.0
2018-04-22,14.885714285714286,74.0
2018-04-29,10.457142857142857,81.85714285714286
2018-05-06,10.928571428571429,73.28571428571429
2018-05-13,15.071428571428571,75.0
2018-05-20,13.857142857142858,74.85714285714286
2018-05-27,18.900000000000002,70.42857142857143
2018-06-03,19.228571428571428,84.57142857142857
2018-06-10,17.985714285714284,79.71428571428571
2018-06-17,15.671428571428573,76.14285714285714
2018-06-24,15.37142857142857,77.42857142857143
2018-07-01,18.071428571428573,68.14285714285714
2018-07-08,18.257142857142856,68.57142857142857
2018-07-15,18.02857142857143,72.71428571428571
2018-07-22,19.985714285714288,68.85714285714286
2018-07-29,23.728571428571428,62.0
2018-08-05,20.985714285714288,70.28571428571429
2018-08-12,19.385714285714283,69.71428571428571
2018-08-19,18.5,80.71428571428571
2018-08-26,16.95714285714286,81.0
2018-09-02,15.557142857142859,78.71428571428571
2018-09-09,17.099999999999998,83.57142857142857
2018-09-16,15.3,79.42857142857143
2018-09-23,16.085714285714285,75.42857142857143
2018-09-30,11.714285714285714,75.57142857142857
2018-10-07,12.62857142857143,78.71428571428571
2018-10-14,16.099999999999998,76.57142857142857
2018-10-21,13.014285714285714,83.0
2018-10-28,10.700000000000001,78.28571428571429
2018-11-04,7.042857142857143,84.42857142857143
2018-11-11,10.228571428571428,86.71428571428571
2018-11-18,6.6000000000000005,87.57142857142857
2018-11-25,3.3000000000000003,86.71428571428571
2018-12-02,7.628571428571428,88.85714285714286
2018-12-09,8.628571428571428,85.57142857142857
2018-12-16,2.371428571428571,82.71428571428571
2018-12-23,6.928571428571429,90.57142857142857
2018-12-30,5.285714285714286,90.28571428571429
2019-01-06,6.557142857142857,80.71428571428571
2019-01-13,6.471428571428571,84.0
2019-01-20,2.7714285714285714,82.57142857142857
2019-01-27,1.157142857142857,88.42857142857143
2019-02-03,1.4428571428571428,86.71428571428571
2019-02-10,6.085714285714286,86.28571428571429
2019-02-17,6.1000000000000005,82.0
2019-02-24,7.328571428571428,84.14285714285714
2019-03-03,7.857142857142857,83.28571428571429
2019-03-10,7.485714285714287,79.42857142857143
2019-03-17,7.271428571428571,76.42857142857143
2019-03-24,7.1571428571428575,84.71428571428571
2019-03-31,8.0,81.0
2019-04-07,8.385714285714286,78.57142857142857
2019-04-14,6.542857142857143,68.71428571428571
2019-04-21,13.085714285714285,63.714285714285715
2019-04-28,13.028571428571428,70.28571428571429
2019-05-05,8.685714285714285,76.57142857142857
2019-05-12,9.200000000000001,75.0
2019-05-19,11.828571428571427,72.57142857142857
2019-05-26,13.357142857142858,79.0
2019-06-02,15.642857142857142,73.71428571428571
2019-06-09,15.214285714285714,75.42857142857143
2019-06-16,15.342857142857143,82.42857142857143
2019-06-23,17.8,77.71428571428571
2019-06-30,20.571428571428573,72.0
2019-07-07,15.857142857142858,73.28571428571429
